logFC	AveExpr	t	P.Value	adj.P.Val	B
PHGDH	0.0167922800544007	6.58589708109372	0.0662282258215495	0.947314162432233	0.988061869142547	-6.2872050022113
PROK2	-0.00899831264143908	0.427239974890076	-0.066206327133041	0.947331557594338	0.988061869142547	-6.28720641577545
ZSWIM2	-0.000528786985042481	0.0158662419569823	-0.0661034021624307	0.94741331609821	0.988061869142547	-6.28721305333879
RIC3	-0.0157811734388258	1.2128000419931	-0.0660276763785519	0.947473469272364	0.988061869142547	-6.28721793025116
OR13C2	0.000446420642810307	0.00404548174459991	0.0660204730948961	0.947479191254379	0.988061869142547	-6.28721839386783
CCDC84	0.00783865145273621	2.82880767727269	0.0656214800795647	0.94779613860655	0.988311683011782	-6.28724399480906
POC1B	0.00771494862050259	2.80718302246846	0.0655890464854469	0.947821903190048	0.988311683011782	-6.28724606905473
LRRC72	0.000437291930449271	0.00573124276480493	0.0651877073666698	0.948140723340674	0.988590324858826	-6.2872716512963
DDX43	-0.0150219043650622	0.915540012504436	-0.0649875002029538	0.948299769242346	0.988650581991551	-6.2872843542466
OR5P2	0.00180435194458458	0.0456501779627947	0.0649850584320476	0.948301709014285	0.988650581991551	-6.28728450893343
GSTO2	-0.0138273275264313	2.31559946721721	-0.0646889822727964	0.94853691774564	0.988841995697727	-6.28730322236011
MSL3	-0.007111383921937	4.53362551690119	-0.064543298422808	0.948652653534602	0.988907672486685	-6.28731239890875
UGT2A1	0.000708498187570057	0.0120422874800891	0.0644279991065379	0.948744251681848	0.988907672486685	-6.28731964688599
CSKMT	0.00845319680557921	2.26758233733725	0.0644147857944012	0.948754748881725	0.988907672486685	-6.28732047667723
VARS	0.00939498749801881	6.13329475198915	0.0642655169737486	0.948873334812065	0.988977478695278	-6.28732983888491
RPGRIP1	-0.00472822404429785	0.643601508335581	-0.0641703954310698	0.948948904284506	0.988996895784455	-6.28733579362099
AMIGO1	0.011196783426612	2.81653055804738	0.0640545704125696	0.949040922297027	0.988996895784455	-6.28734303251442
TEX46	0.0039433342079877	0.316559165724719	0.0640249085360659	0.949064487497323	0.988996895784455	-6.28734488423487
CD55	-0.0113373223960318	6.00437704997595	-0.0639821910987716	0.949098424909168	0.988996895784455	-6.28734754947604
RFPL3	0.00123074388685315	0.0793965128394283	0.0636159442219492	0.949389398236936	0.989246302660174	-6.28737032747823
SLCO4A1	-0.0139376457789147	2.34508841427885	-0.0633136870554683	0.949629538608189	0.989433857553759	-6.28738902728711
NXPE2	0.00232681437967991	0.155479927467596	0.0632593966254127	0.949672672317268	0.989433857553759	-6.28739237665056
ART1	-0.00322105573585918	0.0986598179555252	-0.0631754204330364	0.949739391638285	0.989449569550956	-6.28739755177184
ELOA3B	0.000353934144899715	0.000771680103044618	0.0629639520153097	0.949907405471744	0.989540617878949	-6.28741055328576
TMEM131L	0.0102546779438626	4.31790780549933	0.0629354222736195	0.949930072817984	0.989540617878949	-6.28741230401593
TMPRSS11B	-0.000391893038610204	0.00535813421906885	-0.0627371592917419	0.950087597131894	0.989650907781691	-6.28742444852689
AGTR2	0.00079380794858765	0.0228043077219034	0.0626376856547458	0.950166631876541	0.98967943212581	-6.28743052730571
MCF2	-0.00359521057436038	0.241822269523048	-0.0623987535740726	0.950356472504932	0.989823360855954	-6.28744508890526
IFNA8	-0.000561482790952745	0.00994434700887381	-0.0622933331961552	0.9504402339145	0.989840082676477	-6.28745149600623
CRISP3	-0.0270165352594736	1.24461970037327	-0.0622195371163998	0.950498868673734	0.989840082676477	-6.28745597464143
PSENEN	0.00831377728217664	6.52643377258714	0.0621834964907941	0.950527504892604	0.989840082676477	-6.28745815999379
CAMK1D	-0.0141587549069158	3.73819129978241	-0.0620935822486698	0.950598946884628	0.989860682639875	-6.28746360649663
MRPL47	-0.00820206031811566	6.97082436788311	-0.0620063812765989	0.95066823341328	0.989879035997818	-6.28746888111733
CRACR2A	0.00915118657599856	1.23543402804631	0.0618986032577408	0.95075387019177	0.989914411060398	-6.28747539016238
ME1	0.014084126855832	4.51551136195711	0.0617051297976156	0.950907599122795	0.990015466247772	-6.28748704621136
CRLS1	-0.00537799398683525	4.77728508470415	-0.0616364307678269	0.950962186013668	0.990015466247772	-6.28749117629156
TDGF1	-0.00435747322942576	0.289924502104197	-0.0615164308400334	0.951057536143134	0.990015466247772	-6.28749837946682
PRLHR	0.000354659372949083	0.00344268241920925	0.061516349580513	0.951057600710962	0.990015466247772	-6.28749838433979
SDCCAG8	-0.00806788734056685	4.22754063541476	-0.0614122193701668	0.951140341578669	0.990047809918996	-6.28750462352841
PRDM4	0.0071630068648707	4.72035357110511	0.0610878647635487	0.951398074059242	0.990211917597734	-6.28752399020532
L2HGDH	0.00879533378181829	2.68867023233483	0.0610837331480706	0.951401357078142	0.990211917597734	-6.28752423623578
MRPS26	0.00908579665669951	7.01677509408107	0.0609330890711309	0.951521060789959	0.990282713909967	-6.28753319546276
HSP90AB1	0.00838661953539344	11.0356057456411	0.0608643502935347	0.951575681870998	0.990285772340332	-6.28753727620143
PDAP1	0.00670612855983332	7.26956603898542	0.0607251901314817	0.951686261768612	0.990302601179107	-6.28754552346767
BPTF	-0.0113096355554285	4.39974201076828	-0.060713917433443	0.951695219357657	0.990302601179107	-6.28754619071271
GABPB2	-0.00813608789146869	3.2636696731963	-0.0605783864234897	0.951802916427222	0.990360884152159	-6.28755420326478
TMEM121B	0.0076452957801223	0.98618062570558	0.0604466977230427	0.951907561135122	0.990392304330809	-6.28756197150979
OR11H6	0.000368527541873318	0.00284972723436973	0.0604102938284231	0.951936489163432	0.990392304330809	-6.2875641159734
TSN	0.00758581626222288	6.36052784851584	0.0602708988786324	0.952047258702967	0.990447769110447	-6.28757231544236
GCNT1	0.0160055154590686	3.92573700973401	0.0602131083558126	0.952093181944853	0.990447769110447	-6.28757570923393
SOCS6	-0.0101682989579936	4.30629804472112	-0.060044865691035	0.952226876904273	0.990513388981804	-6.28758557087556
NUFIP2	-0.00786312942859357	5.1513162124243	-0.0599867001689717	0.952273098773643	0.990513388981804	-6.28758897386306
LRRC61	-0.00987194376165146	4.62940004246063	-0.0599377676692133	0.952311983646705	0.990513388981804	-6.28759183411625
SLC13A5	0.00608087229420418	0.267965007384969	0.0598305646470403	0.952397174380929	0.990513388981804	-6.28759809230048
BBOX1	0.023015350710089	3.5807525899122	0.0597999971177681	0.952421465497372	0.990513388981804	-6.28759987468673
ZNF117	0.0116739321417083	3.22024559045717	0.0597434195083785	0.952466426177639	0.990513388981804	-6.28760317131231
PRAMEF18	0.000330501263709367	0.000611384987900517	0.0592465115903234	0.952861311893411	0.990822669160391	-6.28763199075837
RASL10B	0.0143190209620681	2.29012094663191	0.0592082041976641	0.95289175472641	0.990822669160391	-6.28763420250093
KCTD13	0.00646889593630906	3.74320169481988	0.0591739737983431	0.952918957637268	0.990822669160391	-6.28763617764115
LIN54	0.00754509934179737	3.24238651377754	0.0588397083077256	0.953184601461938	0.990999217739352	-6.2876554051772
PEX5L	-0.00498866147364518	0.263210122551516	-0.0588301575874857	0.953192191583751	0.990999217739352	-6.28765595295092
FAM83G	-0.00888215795043301	3.60423861501435	-0.0587007083907716	0.953295067513232	0.991052400229019	-6.28766336863365
ZNF358	-0.00959114914588888	6.3443472332086	-0.0585007618543659	0.953453970672589	0.991095159777986	-6.28767479075756
GEMIN4	0.00811319930445631	4.40448358926035	0.0584833076728312	0.953467842092681	0.991095159777986	-6.28767578599381
MRPL14	0.00782575874129421	7.62791958103031	0.0583378967607242	0.953583405548246	0.991095159777986	-6.28768406577175
KCNJ9	-0.00368234142433493	0.210243209211426	-0.0583091624168845	0.953606241916221	0.991095159777986	-6.28768569948238
PARN	-0.00621341000917042	5.73113118397119	-0.0582128564876752	0.953682780490953	0.991095159777986	-6.28769116915215
SPSB2	-0.010149761549171	3.60100440360584	-0.058198128390445	0.953694485598385	0.991095159777986	-6.28769200483351
GATA1	-0.0034699057496575	0.173556837455407	-0.0581933663261089	0.953698270235713	0.991095159777986	-6.28769227499075
PAN3	0.00795024880360629	4.46840159412756	0.058001223915757	0.953850975761305	0.991178548510178	-6.28770315700527
RPL13A	0.00791910453717826	10.9237797201354	0.0578476196842334	0.953973054235303	0.991178548510178	-6.28771183052001
CHD5	-0.00545812880464847	0.309266871076223	-0.0578321112001661	0.953985379816445	0.991178548510178	-6.28771270495372
NAPB	0.00642849908948673	2.98242730433262	0.0578320501985373	0.953985428298351	0.991178548510178	-6.28771270839279
SLC35A1	0.00704371928768399	4.74591438286603	0.0576259144163321	0.95414925860688	0.991252742250502	-6.2877243089169
PIR	0.0102550916053747	4.53735838011048	0.0576120173406182	0.95416030364116	0.991252742250502	-6.28772508950022
NOTO	-0.00179834800544148	0.0523999458693499	-0.0574789046942021	0.954266098561627	0.991308902929755	-6.28773255675209
PREB	0.00511663499948778	6.37989064087529	0.0574062039878377	0.954323879783546	0.991315182724304	-6.28773662776829
LIPK	-0.00834220487828341	0.626487894379229	-0.0568567721079861	0.95476056626626	0.99171503280901	-6.28776722766706
AAMDC	-0.00763200804579345	4.61514959640556	-0.0567370545039712	0.954855719218268	0.991760106024568	-6.28777385614023
RADIL	-0.0106299588791923	1.38438114491267	-0.0563342230375253	0.955175899160282	0.991973733874708	-6.28779605734596
ZMYND19	-0.00740209429269001	5.08144587846749	-0.0563056112034273	0.955198640799686	0.991973733874708	-6.28779762821027
HSFY2	-0.00031487646286186	0.00112334788563326	-0.0562828790059312	0.955216709134295	0.991973733874708	-6.28779887569834
RBP2	-0.0109846541282371	0.740498496094833	-0.0560805363200949	0.9553775391065	0.992086983894409	-6.28780995757918
P2RX7	-0.0112087792190083	2.54546611706808	-0.0559023492992141	0.955519170725389	0.992134809774832	-6.28781968345773
EIF4A2	0.00789257154326783	7.34346446313055	0.0558758178982628	0.95554025928146	0.992134809774832	-6.28782112895851
WDR45B	-0.00881689810552544	6.9163426752889	-0.055827164167355	0.955578931913498	0.992134809774832	-6.28782377795938
CD83	-0.011915490572985	5.10301450782794	-0.0554343965469875	0.95589112885733	0.992405175554578	-6.28784507808214
OR2G3	-0.000340122589016705	0.00226432793995258	-0.0552899935742271	0.956005911346131	0.992470567660141	-6.28785287137204
DNAH17	0.0102243921396463	1.09247579471041	0.0551388321960278	0.956126066921153	0.99254153040829	-6.28786100763102
AADACL4	0.000439902568386394	0.0137647831502147	0.0549532112752418	0.956273615174705	0.992567612821513	-6.28787096820572
ASAP2	-0.0113675865303073	3.28576460946619	-0.0549148683595038	0.956304093772618	0.992567612821513	-6.28787302153339
SGCZ	-0.00366059584395353	0.0947285837319085	-0.0548319768888991	0.956369984022143	0.992567612821513	-6.28787745561321
TSC22D2	-0.00728449939416986	3.56974194575835	-0.0547640436715133	0.956423984214047	0.992567612821513	-6.28788108454344
UTP3	-0.00533731179979657	5.62473429904645	-0.0546622929062324	0.956504866392373	0.992567612821513	-6.28788651156106
UTS2R	0.00295106497483225	0.232659224561412	0.05459422574638	0.956558973562291	0.992567612821513	-6.28789013638328
THEM6	0.0103057268816915	5.7994886064701	0.0545918300228474	0.956560877947199	0.992567612821513	-6.28789026388195
SPC25	-0.00884743557634771	4.16155786232133	-0.0545393320951915	0.956602609144818	0.992567612821513	-6.2878930563788
THOC7	-0.00482485515006559	6.52356947992384	-0.0545207183412799	0.956617405457694	0.992567612821513	-6.28789404584607
PCM1	0.00869117575871226	4.70093446319014	0.0544150003600133	0.956701442330694	0.992601057856748	-6.28789965918103
KLHL35	0.00924681612130707	1.98118051630087	0.0541252634307232	0.956931761234328	0.992786262223779	-6.28791498757332
ZNF398	0.00653432779357876	3.95120775048189	0.0540432366345504	0.95699696698432	0.992800156166029	-6.28791931229854
SP7	0.00420408160903334	0.114133135146089	0.0538625853907081	0.957140573521392	0.992823186696213	-6.28792881370401
TBCA	0.00487075985427943	6.10590336273951	0.0537666396283803	0.957216845026569	0.992823186696213	-6.28793384706512
PLPP6	-0.00775407483917467	3.96291868815074	-0.053743216972883	0.957235464785619	0.992823186696213	-6.28793507446625
USP17L8	-0.000296614045533242	0.000188993020162773	-0.0537331449173221	0.957243471538655	0.992823186696213	-6.28793560210074
ZNF48	-0.00710985753165172	3.94339266104244	-0.0536894070126721	0.957278240917099	0.992823186696213	-6.28793789220663
EIF3D	-0.00533737396389267	7.50560311148357	-0.0535516128456257	0.9573877807115	0.992868843983142	-6.28794509488348
VPS13A	-0.00773756756264099	2.63073772213934	-0.0535036640219225	0.957425897932076	0.992868843983142	-6.28794759688884
SRM	0.00684268946545608	7.20595795664818	0.0533222481525677	0.957570116516531	0.992964660816823	-6.28795704302356
CES3	0.0133929649321869	1.43754886245097	0.0529490600232397	0.957866791035014	0.993218549868603	-6.28797637366285
KRTAP10-10	0.000390398362956273	0.00631386345095689	0.0527220084020906	0.958047293859298	0.993320461431981	-6.28798806820441
CS	0.00665363075837888	6.36810018609129	0.0526950107809346	0.958068756731091	0.993320461431981	-6.28798945540347
OXSR1	0.00723795074980504	5.05958315172005	0.0526042230941615	0.958140932370894	0.993333453186261	-6.28799411506891
FAM71A	0.000326568130379216	0.0052910734538516	0.0525488292936182	0.958184970264687	0.993333453186261	-6.28799695420136
REM1	-0.0114489127203146	2.09066627682469	-0.052188585639655	0.958471365963689	0.99357659831369	-6.28801534501244
SPDYE17	0.00028686963521448	0.000104085442865431	0.052059851595716	0.958573711560662	0.993592225855204	-6.28802188633794
SH3BP5L	0.00770551646741158	4.88155950916024	0.0519469127682892	0.958663500281102	0.993592225855204	-6.28802761176264
OR56B1	-0.000642564405188999	0.0236687700422177	-0.0518161793438121	0.958767436740471	0.993592225855204	-6.28803422375646
SLC35F6	-0.0067143679513606	6.03818529086674	-0.0518025006289934	0.958778311714207	0.993592225855204	-6.28803491461046
OPRM1	0.000289095444078345	0.0017241428450167	0.0517541688535778	0.9588167369352	0.993592225855204	-6.28803735418315
TRMT61A	0.00811276886797341	4.66200534557455	0.0516657939338148	0.958886997915884	0.993592225855204	-6.28804180906693
KCNT1	0.00217025634447013	0.147227434563324	0.0516533257171563	0.958896910586081	0.993592225855204	-6.28804243696337
CEP350	-0.0084063926349236	4.25191313931962	-0.0516478288968832	0.958901280753324	0.993592225855204	-6.28804271373382
PXT1	-0.00194138831035201	0.236352332587112	-0.0515235302283708	0.959000102941051	0.993640889658438	-6.28804896443371
REXO2	0.00613672050242986	5.40910124055683	0.0514560966146195	0.959053715506157	0.993642708057396	-6.28805234921651
DSC3	-0.0237591561081878	3.90329690101292	-0.0510421345181828	0.959382836923711	0.993916171194187	-6.28807303062472
ZNF791	-0.00572971138261646	4.02771386362893	-0.050993627517079	0.959421402975194	0.993916171194187	-6.28807544308454
PRG3	0.000430806037722163	0.00568162047772202	0.0506931547784475	0.959660299437552	0.994109909581172	-6.28809033576613
SELENBP1	-0.0138912606192756	5.86101129311186	-0.0502561990786642	0.960007715772607	0.994416036431989	-6.2881118360615
CRIP3	0.00622021441247589	0.736396102613419	0.0499108322005917	0.960282316781993	0.994622476230091	-6.2881286980628
HNRNPA2B1	-0.00464271389769166	8.46230885414805	-0.0498749715692265	0.960310829823949	0.994622476230091	-6.28813044223917
IQCF1	0.00120008956882141	0.0478044525723903	0.0496760466869109	0.960468997339911	0.994732525702937	-6.28814009471164
ZNF69	0.00890407532290105	2.67819686267028	0.0496094387477196	0.960521958449284	0.994733609655536	-6.28814331812179
ACBD3	0.00818353109615177	6.4090444049341	0.0494431194933021	0.960654202497703	0.994816795874101	-6.28815134805771
ULBP3	0.0105022301112849	2.25800065678054	0.0493305196288327	0.960743733716495	0.99485574371713	-6.28815676910047
OR2A4	0.0026411136729525	0.0780899306926681	0.0489427493146952	0.961052064285898	0.995073757935353	-6.28817534346517
ATP13A4	0.0120243717786734	1.26806578697301	0.0488847459387974	0.961098185431687	0.995073757935353	-6.28817810924944
TRPM8	0.0138216133264676	0.958268076465713	0.048862809728551	0.961115627953439	0.995073757935353	-6.28817915438258
TMEM229A	0.00417940768559508	0.0741086350393846	0.0488044890820914	0.961162001558765	0.995073757935353	-6.28818193074163
PPA1	-0.00628586460585634	6.77812226936663	-0.0486875371033823	0.961254996212045	0.995116266811767	-6.28818748825904
SATB1	0.00955496141590029	2.83747807987091	0.0485827670506022	0.961338304830688	0.995148744400908	-6.28819245557335
RASGRP3	0.00811370283255108	2.72765538006095	0.0483862572761459	0.961494562064769	0.995178050406456	-6.28820174355709
TMEM238	-0.0096301847681568	3.37005900821761	-0.0483531761472656	0.961520867090633	0.995178050406456	-6.28820330342624
MS4A12	0.000504931148600223	0.0094747094011781	0.0483512128735375	0.961522428222678	0.995178050406456	-6.28820339596664
